ID	X_x	Y_x	Z_x	X_y	Y_y	Z_y	Distances	Velocity
1240	2628548.7321	1104874.301	2559.8821	2628547.75	1104874.721	2559.519	1.128167549706648	0.1611667928152354
1241	2628517.1429	1104873.95	2550.3789	2628516.715	1104875.371	2550.1479	1.501898934769742	0.2145569906813917
1242	2628477.6169	1104857.273	2539.905	2628477.036	1104857.46	2539.6541	0.6598216576490175	0.0942602368070024
1286	2628541.333	1104894.662	2547.3279	2628540.635	1104895.314	2546.6609	1.1649879829660768	0.1664268547094395
1287	2628517.597	1104897.305	2542.8831	2628517.136	1104898.567	2542.196	1.5090630902583868	0.2155804414654838
1288	2628477.946	1104883.375	2530.4871	2628477.546	1104883.445	2530.3469	0.4295998602590221	0.0613714086084317
1289	2628446.4871	1104880.407	2522.5769	2628446.642	1104880.961	2522.1169	0.736552788327702	0.1052218269039574
1332	2628540.215	1104915.45	2537.0449	2628540.306	1104916.389	2536.854	0.962520030974535	0.1375028615677907
1333	2628519.3719	1104921.814	2533.333	2628518.368	1104921.607	2531.8459	1.8061369329862988	0.2580195618551855
1334	2628472.001	1104909.433	2516.6121	2628472.182	1104910.626	2516.1279	1.3001767725506486	0.1857395389358069
1378	2628529.551	1104929.241	2524.1941	2628529.054	1104930.049	2523.6079	1.1151248541250194	0.1593035505892885
1379	2628504.146	1104934.064	2517.6121	2628502.838	1104934.422	2516.863	1.5492510482527004	0.2213215783218143
1380	2628472.147	1104932.726	2506.938	2628470.895	1104932.709	2505.908	1.6213244584767783	0.2316177797823969
1423	2628564.326	1104950.167	2529.5129	2628566.239	1104951.864	2530.1899	2.645317939532625	0.377902562790375
1424	2628527.689	1104951.353	2516.207	2628526.061	1104952.107	2514.1909	2.698806997333175	0.3855438567618821
1425	2628499.47	1104953.404	2507.0471	2628499.076	1104953.916	2506.6641	0.7510452716852051	0.107292181669315
1426	2628460.475	1104945.922	2492.342	2628462.516	1104948.72	2492.8291	3.497392086776825	0.4996274409681178
1470	2628533.892	1104973.81	2511.001	2628524.559	1104966.687	2505.4919	12.968893584799108	1.8526990835427295
1471	2628493.887	1104972.699	2496.824	2628493.371	1104973.246	2496.0239	1.0980095675020405	0.1568585096431486
1472	2628458.33	1104968.882	2482.7119	2628459.62	1104970.303	2482.623	1.9212610989530188	0.2744658712790027
1516	2628523.772	1104989.055	2498.249	2628524.35	1104989.302	2498.3789	0.641846562842459	0.0916923661203512
1517	2628494.764	1104996.281	2487.4561	2628494.391	1104996.822	2486.397	1.2463959282942338	0.1780565611848905
1518	2628446.512	1104983.271	2468.886	2628446.392	1104983.806	2468.7419	0.5669125242806502	0.0809875034686643
1562	2628514.005	1105003.976	2485.77	2628514.7419	1105004.163	2486.0381	0.8061440440917043	0.1151634348702434
1563	2628485.791	1105008.543	2475.0649	2628485.868	1105008.619	2474.875	0.2185566515074216	0.0312223787867745
1564	2628437.928	1104999.937	2457.2041	2628442.527	1105003.133	2458.6941	5.795284030944976	0.8278977187064251
1608	2628504.809	1105020.073	2472.448	2628504.853	1105020.115	2472.1279	0.3258281909403966	0.0465468844200566
1609	2628469.603	1105020.478	2459.5471	2628469.552	1105020.863	2459.3569	0.4324373249439969	0.0617767607062852
1610	2628431.655	1105017.785	2445.657	2628431.314	1105017.991	2445.1331	0.6581703502989261	0.0940243357569894
1654	2628488.08	1105031.098	2456.2871	2628488.431	1105031.335	2456.1709	0.4391724488589435	0.0627389212655633
1655	2628456.671	1105034.368	2445.9971	2628456.671	1105034.368	2445.9971	0.0	0.0
1656	2628420.42	1105031.359	2430.7339	2628420.42	1105031.359	2430.7339	0.0	0.0
1700	2628481.719	1105046.607	2444.2561	2628479.697	1105045.577	2443.448	2.4088191317688814	0.3441170188241259
1701	2628452.3669	1105050.436	2433.0449	2628452.743	1105050.648	2432.9409	0.4440846878918035	0.063440669698829
1702	2628412.429	1105049.244	2418.0591	2628413.394	1105050.022	2418.3149	1.2656787269960363	0.1808112467137194
1746	2628466.446	1105061.088	2428.2451	2628466.311	1105061.673	2427.793	0.7515613147947678	0.1073659021135382
1747	2628438.925	1105063.675	2417.7141	2628438.564	1105063.864	2417.6509	0.4123545077104675	0.058907786815781
1748	2628390.87	1105060.816	2399.4771	2628383.466	1105057.319	2395.6541	9.036788921009457	1.2909698458584935
1792	2628460.447	1105077.699	2417.283	2628460.447	1105077.699	2417.283	0.0	0.0
1793	2628423.4189	1105078.606	2401.084	2628423.101	1105078.486	2401.165	0.3493156309987015	0.0499022329998145
