ID	X_x	Y_x	Z_x	X_y	Y_y	Z_y	Distances	Velocity
1240	2628545.228	1104880.967	2556.623	2628544.677	1104882.967	2555.0259	2.6180774262758586	0.3740110608965512
1241	2628510.191	1104878.382	2544.6289	2628516.873	1104886.097	2546.0811	10.30918201612964	1.4727402880185203
1242	2628473.786	1104857.422	2537.73	2628474.135	1104858.066	2537.467	0.7782711610122208	0.1111815944303172
1286	2628539.968	1104904.014	2544.416	2628541.325	1104906.627	2543.9031	2.988692759637732	0.4269561085196759
1287	2628515.403	1104906.57	2539.1411	2628515.028	1104907.906	2538.1741	1.6913337931099297	0.2416191133014185
1288	2628473.0959	1104882.372	2528.1841	2628476.214	1104884.993	2528.77	4.115272460083508	0.5878960657262154
1289	2628445.951	1104880.442	2522.717	2628446.2581	1104881.16	2522.0391	1.0341096750459442	0.147729953577992
1332	2628534.507	1104919.483	2531.8621	2628533.953	1104920.693	2530.6731	1.7845831445784814	0.2549404492254973
1333	2628515.332	1104926.917	2528.093	2628513.8199	1104927.433	2526.9309	1.975646430884123	0.2822352044120176
1334	2628470.8521	1104916.109	2513.1689	2628469.683	1104916.926	2511.9951	1.8471844112349245	0.2638834873192749
1335	2628439.432	1104899.88	2509.207	2628441.175	1104900.629	2509.4771	1.9162473768671229	0.2737496252667318
1378	2628527.803	1104934.725	2521.2461	2628528.152	1104935.64	2520.374	1.3113292529310738	0.1873327504187248
1379	2628500.5551	1104940.852	2513.4661	2628500.166	1104941.998	2512.6089	1.4830733797510862	0.2118676256787266
1380	2628465.541	1104935.953	2501.6831	2628464.902	1104937.238	2500.728	1.7238799292111673	0.246268561315881
1423	2628567.444	1104950.959	2530.79	2628572.729	1104954.854	2532.4099	6.762124370846678	0.9660177672638112
1424	2628518.204	1104954.046	2510.6541	2628517.5699	1104954.325	2510.009	0.946613870492158	0.1352305529274511
1425	2628494.616	1104957.892	2503.7329	2628491.8781	1104958.311	2502.7329	2.944767802451381	0.4206811146359116
1426	2628459.308	1104953.548	2489.7939	2628459.291	1104956.162	2487.822	3.2743968315265914	0.4677709759323702
1470	2628525.355	1104967.342	2506.2009	2628525.245	1104967.827	2505.7729	0.6561318465602685	0.0937331209371812
1471	2628487.598	1104974.983	2492.7639	2628491.511	1104978.959	2494.4031	5.814389188721268	0.8306270269601812
1472	2628452.2531	1104970.979	2476.676	2628454.774	1104974.928	2477.3789	4.737468334665008	0.6767811906664297
1516	2628523.897	1104989.342	2498.0681	2628523.844	1104989.909	2497.7629	0.6460998684624898	0.0922999812089271
1517	2628489.151	1104998.512	2482.845	2628490.123	1104999.886	2482.5779	1.7041133793500054	0.2434447684785722
1518	2628447.292	1104987.851	2467.6421	2628448.282	1104989.208	2467.2561	1.7235269074342303	0.2462181296334615
1562	2628515.39	1105004.484	2485.791	2628515.722	1105004.74	2485.54	0.4886317631762737	0.0698045375966105
1563	2628481.725	1105008.458	2472.093	2628482.658	1105009.42	2471.9089	1.3527105415260343	0.1932443630751477
1564	2628436.483	1105002.94	2454.7109	2628442.999	1105007.451	2457.4241	8.376683785199834	1.1966691121714048
1608	2628504.573	1105020.122	2472.553	2628504.666	1105020.164	2472.375	0.2051755347862277	0.0293107906837468
1609	2628468.6071	1105023.887	2457.2	2628467.434	1105024.347	2456.668	1.3677673817377576	0.1953953402482511
1610	2628425.877	1105017.025	2442.436	2628426.297	1105018.344	2442.1289	1.4179109317200405	0.2025587045314343
1654	2628488.806	1105031.498	2456.292	2628487.979	1105031.432	2455.9299	0.9052079374726576	0.1293154196389511
1655	2628448.6281	1105033.668	2444.074	2628449.332	1105033.673	2444.175	0.711126718744406	0.1015895312492008
1656	2628419.026	1105031.055	2430.261	2628418.598	1105031.161	2430.3049	0.443110832516754	0.0633015475023934
1700	2628482.319	1105046.562	2444.783	2628481.5	1105047.191	2443.8511	1.3909851222995728	0.1987121603285104
1701	2628454.149	1105051.747	2432.1799	2628454.676	1105052.781	2431.2939	1.460096229611489	0.2085851756587841
1702	2628415.948	1105051.526	2419.21	2628416.782	1105052.253	2419.1211	1.1099496431713531	0.1585642347387647
1746	2628466.285	1105062.016	2427.6499	2628468.1899	1105063.264	2428.2681	2.3597286389814704	0.3371040912830672
1747	2628441.119	1105063.407	2418.2881	2628441.328	1105064.204	2417.6011	1.0727809655953555	0.1532544236564793
1792	2628464.525	1105079.358	2419.3521	2628472.572	1105083.883	2423.4399	10.096531228260147	1.4423616040371638
1793	2628424.0291	1105078.904	2401.0291	2628424.6639	1105079.177	2401.0449	0.6911943865837139	0.0987420552262448
