ID	X_x	Y_x	Z_x	X_y	Y_y	Z_y	Distances	Velocity
1240	2628547.75	1104874.721	2559.519	2628548.5699	1104876.261	2559.3459	1.7532254903800584	0.2504607843400083
1241	2628516.715	1104875.371	2550.1479	2628516.162	1104875.853	2549.657	0.8826753704912074	0.1260964814987439
1242	2628477.036	1104857.46	2539.6541	2628477.036	1104857.46	2539.6541	0.0	0.0
1286	2628540.635	1104895.314	2546.6609	2628539.988	1104896.26	2546.2251	1.2261511488550147	0.1751644498364306
1287	2628517.136	1104898.567	2542.196	2628516.766	1104899.052	2541.8259	0.713511744792121	0.1019302492560172
1288	2628477.546	1104883.445	2530.3469	2628474.6429	1104881.591	2529.082	3.6695064547585776	0.524215207822654
1289	2628446.642	1104880.961	2522.1169	2628446.162	1104880.576	2522.4761	0.7124953613808295	0.1017850516258327
1332	2628540.306	1104916.389	2536.854	2628539.736	1104916.714	2536.407	0.7939357655240896	0.1134193950748699
1333	2628518.368	1104921.607	2531.8459	2628518.1851	1104922.694	2531.9021	1.103711850793502	0.1576731215419288
1334	2628472.182	1104910.626	2516.1279	2628472.438	1104911.353	2516.0601	0.7737324084990093	0.1105332012141441
1378	2628529.054	1104930.049	2523.6079	2628528.011	1104929.891	2523.1909	1.1343288765385044	0.1620469823626435
1379	2628502.838	1104934.422	2516.863	2628501.531	1104934.239	2515.0779	2.219981984175134	0.3171402834535906
1380	2628470.895	1104932.709	2505.908	2628469.89	1104932.943	2505.1621	1.273243028548139	0.1818918612211627
1423	2628566.239	1104951.864	2530.1899	2628565.025	1104950.293	2529.718	2.040717180394957	0.2915310257707082
1424	2628526.061	1104952.107	2514.1909	2628526.719	1104953.252	2514.6931	1.412867240687262	0.2018381772410374
1425	2628499.076	1104953.916	2506.6641	2628498.9351	1104954.912	2506.665	1.0059173028062094	0.1437024718294584
1426	2628462.516	1104948.72	2492.8291	2628461.985	1104949.292	2492.616	0.8090467291036729	0.1155781041576675
1470	2628524.559	1104966.687	2505.4919	2628524.559	1104966.687	2505.4919	0.0	0.0
1471	2628493.371	1104973.246	2496.0239	2628492.264	1104973.073	2495.2419	1.3663462224623286	0.1951923174946183
1472	2628459.62	1104970.303	2482.623	2628459.623	1104970.728	2482.551	0.4310661200347904	0.0615808742906843
1516	2628524.35	1104989.302	2498.3789	2628524.8311	1104989.174	2498.6421	0.5631300470791316	0.0804471495827331
1517	2628494.391	1104996.822	2486.397	2628492.715	1104996.582	2485.4951	1.9183325076535405	0.2740475010933629
1518	2628446.392	1104983.806	2468.7419	2628446.231	1104984.266	2468.5391	0.5278719919796429	0.0754102845685204
1562	2628514.7419	1105004.163	2486.0381	2628514.005	1105003.976	2485.77	0.8061440440917043	0.1151634348702434
1563	2628485.868	1105008.619	2474.875	2628484.365	1105008.456	2474.2241	1.6459795893813225	0.2351399413401889
1564	2628442.527	1105003.133	2458.6941	2628442.364	1105003.476	2458.811	0.3973457058792242	0.0567636722684605
1608	2628504.853	1105020.115	2472.1279	2628504.666	1105020.164	2472.375	0.313733023414317	0.0448190033449024
1609	2628469.552	1105020.863	2459.3569	2628468.897	1105021.511	2458.8999	1.028483349597771	0.1469261927996815
1610	2628431.314	1105017.991	2445.1331	2628431.245	1105018.376	2444.9661	0.4252940159012224	0.0607562879858889
1654	2628488.431	1105031.335	2456.1709	2628487.979	1105031.432	2455.9299	0.5213386615788065	0.0744769516541152
1655	2628456.671	1105034.368	2445.9971	2628455.989	1105034.673	2446.0979	0.7538631440791596	0.1076947348684513
1656	2628420.42	1105031.359	2430.7339	2628419.767	1105031.438	2430.6221	0.667195053889877	0.0953135791271252
1700	2628479.697	1105045.577	2443.448	2628480.205	1105045.857	2443.6169	0.6041450239211068	0.0863064319887295
1701	2628452.743	1105050.648	2432.9409	2628452.743	1105050.648	2432.9409	0.0	0.0
1702	2628413.394	1105050.022	2418.3149	2628413.159	1105049.937	2418.3479	0.2520694348230081	0.0360099192604297
1746	2628466.311	1105061.673	2427.793	2628466.045	1105061.185	2428.0049	0.5948122477342506	0.08497317824775
1747	2628438.564	1105063.864	2417.6509	2628438.974	1105064.445	2417.1799	0.8529372779569938	0.1218481825652848
1792	2628460.447	1105077.699	2417.283	2628460.447	1105077.699	2417.283	0.0	0.0
1793	2628423.101	1105078.486	2401.165	2628423.703	1105078.725	2401.074	0.6540688041294318	0.0934384005899188
