ID	X_x	Y_x	Z_x	X_y	Y_y	Z_y	Distances	Velocity
481	2628815.501	1104504.11	2861.379	2628814.757	1104504.48	2861.236	0.843139964556781	0.1204485663652544
482	2628807.957	1104498.196	2858.796	2628808.09	1104498.637	2858.848	0.4635450356464927	0.0662207193780703
524	2628828.09	1104516.838	2861.53	2628828.09	1104516.838	2861.53	0.0	0.0
525	2628816.348	1104510.171	2857.105	2628816.026	1104510.601	2856.736	0.6517246351391053	0.0931035193055864
526	2628801.991	1104505.677	2852.445	2628802.025	1104505.432	2852.592	0.2877325145680311	0.0411046449382901
568	2628829.422	1104524.02	2856.996	2628829.827	1104524.165	2857.173	0.4651655621566501	0.0664522231652357
569	2628812.486	1104517.085	2851.819	2628812.271	1104517.204	2851.609	0.3232429425734267	0.0461775632247752
570	2628806.984	1104510.661	2850.056	2628807.751	1104510.878	2850.127	0.8002618321306566	0.114323118875808
612	2628841.544	1104532.752	2855.346	2628841.299	1104532.31	2855.305	0.5070207097243205	0.0724315299606172
613	2628814.147	1104523.421	2847.605	2628814.147	1104523.421	2847.605	0.0	0.0
614	2628805.673	1104517.146	2844.789	2628806.474	1104517.203	2845.399	1.0084393883457698	0.1440627697636814
654	2628865.7	1104558.18	2856.195	2628864.971	1104559.034	2856.078	1.1289136373074486	0.1612733767582069
657	2628818.333	1104530.146	2842.827	2628819.863	1104530.377	2844.204	2.071325662333189	0.2959036660475984
658	2628802.355	1104523.332	2839.227	2628804.0	1104523.288	2840.324	1.977718382394532	0.2825311974849331
659	2628797.285	1104517.665	2838.07	2628797.32	1104517.358	2838.448	0.4882192130548609	0.0697456018649801
699	2628864.392	1104560.038	2852.407	2628864.268	1104559.688	2850.804	1.6454437091136758	0.2350633870162393
700	2628855.103	1104549.246	2847.344	2628854.713	1104549.42	2846.936	0.5906267857630432	0.0843752551090061
701	2628820.301	1104537.974	2839.294	2628820.515	1104537.872	2839.626	0.4079509775162625	0.0582787110737517
702	2628807.699	1104529.79	2836.663	2628808.434	1104530.096	2836.942	0.8436243238114085	0.1205177605444869
703	2628785.964	1104523.374	2831.045	2628787.072	1104523.116	2831.719	1.322310099822432	0.1889014428317759
743	2628861.105	1104569.231	2840.45	2628862.826	1104568.964	2841.89	2.259807513852185	0.3228296448360264
744	2628853.989	1104558.261	2842.478	2628854.025	1104558.072	2841.415	1.0802712622272928	0.1543244660324703
745	2628820.934	1104544.831	2834.176	2628825.175	1104545.534	2835.126	4.402589010946644	0.6289412872780921
746	2628817.797	1104537.84	2833.42	2628818.16	1104537.71	2834.072	0.7574780526813156	0.108211150383045
747	2628797.093	1104528.866	2829.361	2628798.63	1104529.031	2829.845	1.619830238033163	0.2314043197190232
787	2628860.295	1104576.474	2836.5	2628859.058	1104576.557	2836.166	1.2839836445037012	0.1834262349291001
788	2628850.509	1104565.453	2834.521	2628850.235	1104565.585	2834.298	0.3771326028203865	0.053876086117198
789	2628831.012	1104554.253	2830.118	2628831.39	1104554.07	2830.794	0.7958322687635282	0.1136903241090754
790	2628817.057	1104543.888	2828.599	2628817.951	1104544.398	2829.028	1.115068159239341	0.1592954513199058
791	2628801.069	1104535.853	2825.472	2628801.533	1104535.872	2825.821	0.5809113527146179	0.0829873361020882
792	2628778.414	1104528.322	2821.746	2628779.384	1104528.299	2822.235	1.0865311778264195	0.1552187396894885
830	2628867.152	1104596.977	2831.098	2628867.135	1104596.927	2830.853	0.2506272132158633	0.0358038876022661
831	2628859.185	1104585.742	2828.592	2628860.599	1104586.304	2829.284	1.6715573575410736	0.2387939082201533
832	2628847.171	1104574.478	2826.95	2628847.267	1104573.933	2827.488	0.771806322791025	0.1102580461130035
833	2628827.852	1104560.38	2826.134	2628828.202	1104560.714	2825.504	0.7943273884781277	0.1134753412111611
834	2628823.133	1104553.314	2824.758	2628822.35	1104552.528	2824.415	1.161263966480395	0.1658948523543421
835	2628797.997	1104541.426	2819.826	2628799.886	1104542.033	2820.769	2.19682020201144	0.3138314574302057
836	2628778.975	1104534.952	2816.37	2628779.619	1104534.28	2818.002	1.878761294002144	0.2683944705717349
873	2628863.225	1104614.849	2824.789	2628862.486	1104614.718	2824.364	0.8625004348062167	0.1232143478294595
874	2628861.34	1104604.589	2824.211	2628860.484	1104604.466	2823.552	1.0872653767262568	0.1553236252466081
875	2628857.166	1104596.378	2823.084	2628857.266	1104595.377	2822.923	1.018784569861332	0.1455406528373331
876	2628840.831	1104579.355	2820.135	2628841.552	1104579.91	2820.745	1.0954295963041405	0.1564899423291628
877	2628829.249	1104567.821	2820.478	2628834.84	1104569.7	2820.886	5.912392578305803	0.8446275111865432
878	2628821.164	1104559.04	2818.943	2628820.247	1104559.06	2818.369	1.082018946144824	0.1545741351635463
879	2628798.808	1104547.913	2815.81	2628800.084	1104548.354	2816.475	1.5049524906413163	0.2149932129487594
880	2628782.486	1104542.031	2812.11	2628790.576	1104542.159	2815.039	8.604854734252996	1.2292649620361422
917	2628854.449	1104620.415	2817.724	2628853.526	1104620.349	2817.125	1.1023093939203514	0.1574727705600502
918	2628850.583	1104611.635	2815.291	2628851.846	1104611.22	2815.918	1.4698717629548934	0.2099816804221276
919	2628850.27	1104601.38	2815.638	2628851.275	1104601.536	2816.422	1.2841405685653686	0.1834486526521955
