ID	X_x	Y_x	Z_x	X_y	Y_y	Z_y	Distances	Velocity
481	2628814.559	1104504.501	2861.27	2628814.976	1104504.3	2861.434	0.4911069128710771	0.0701581304101538
482	2628808.127	1104498.817	2858.886	2628808.017	1104498.686	2858.713	0.243289950439597	0.0347557072056567
524	2628828.09	1104516.838	2861.53	2628828.09	1104516.838	2861.53	0.0	0.0
525	2628816.026	1104510.601	2856.736	2628816.026	1104510.601	2856.736	0.0	0.0
526	2628801.9	1104505.337	2852.406	2628801.873	1104505.2	2852.491	0.1634717101400555	0.0233531014485793
568	2628829.827	1104524.165	2857.173	2628829.856	1104524.19	2857.039	0.1393628357950682	0.0199089765421526
569	2628812.271	1104517.204	2851.609	2628812.271	1104517.204	2851.609	0.0	0.0
570	2628808.015	1104511.094	2850.192	2628807.91	1104511.05	2850.032	0.1963695495629354	0.028052792794705
612	2628840.37	1104531.932	2854.888	2628840.278	1104532.077	2854.704	0.2516843261671421	0.0359549037381631
613	2628814.147	1104523.421	2847.605	2628814.268	1104523.577	2847.693	0.2161504107189279	0.0308786301027039
614	2628806.474	1104517.203	2845.399	2628806.474	1104517.203	2845.399	0.0	0.0
654	2628864.623	1104559.525	2855.989	2628864.623	1104559.525	2855.989	0.0	0.0
655	2628862.895	1104550.468	2854.842	2628862.859	1104550.436	2854.744	0.1091970695433819	0.0155995813633402
657	2628820.304	1104530.554	2844.479	2628820.253	1104530.671	2844.332	0.1946766550404808	0.0278109507200686
658	2628805.134	1104523.489	2840.669	2628805.134	1104523.489	2840.669	0.0	0.0
659	2628797.442	1104517.272	2838.621	2628797.136	1104517.293	2838.299	0.4447032717620673	0.0635290388231524
699	2628862.905	1104559.342	2849.404	2628863.015	1104559.343	2849.601	0.2256324446398045	0.0322332063771149
700	2628854.777	1104549.606	2846.938	2628854.777	1104549.606	2846.938	0.0	0.0
701	2628820.515	1104537.872	2839.626	2628820.426	1104537.809	2839.454	0.2036516634784072	0.0290930947826296
702	2628808.281	1104530.106	2836.781	2628808.281	1104530.106	2836.781	0.0	0.0
703	2628798.785	1104523.395	2834.439	2628798.983	1104523.52	2834.503	0.2427447217633803	0.0346778173947686
743	2628862.876	1104568.318	2842.756	2628862.875	1104568.396	2842.585	0.1879521215551199	0.0268503030793028
744	2628854.197	1104557.654	2841.318	2628854.039	1104557.821	2841.011	0.3835387855969703	0.0547912550852814
745	2628825.754	1104545.589	2835.5	2628821.18	1104544.839	2834.644	4.713460724372789	0.6733515320532556
746	2628818.087	1104537.612	2833.924	2628818.086	1104537.482	2833.936	0.1305565010650306	0.0186509287235758
747	2628799.439	1104529.322	2830.346	2628799.07	1104529.304	2830.023	0.4907280305410259	0.0701040043630037
787	2628859.058	1104576.557	2836.166	2628859.391	1104576.362	2836.182	0.3862253225544265	0.0551750460792037
788	2628850.235	1104565.585	2834.298	2628850.235	1104565.585	2834.298	0.0	0.0
789	2628831.934	1104554.032	2831.327	2628831.718	1104554.004	2831.141	0.286419273099311	0.0409170390141872
790	2628818.159	1104544.532	2829.031	2628817.689	1104544.33	2828.853	0.5416530255782365	0.0773790036540337
791	2628801.592	1104535.747	2825.955	2628801.623	1104535.953	2825.956	0.2083218663505154	0.0297602666215021
792	2628780.808	1104528.48	2822.841	2628780.808	1104528.48	2822.841	0.0	0.0
829	2628870.499	1104608.144	2831.734	2628870.499	1104608.144	2831.734	0.0	0.0
830	2628867.328	1104597.103	2831.54	2628867.269	1104597.064	2831.246	0.3023871690932729	0.0431981670133247
831	2628861.623	1104586.216	2829.97	2628861.623	1104586.216	2829.97	0.0	0.0
832	2628848.095	1104573.755	2828.146	2628848.714	1104574.086	2828.167	0.7022556514113085	0.1003222359159012
833	2628828.322	1104560.966	2825.555	2628828.276	1104560.779	2825.493	0.2023091692869137	0.0289013098981305
834	2628822.156	1104552.342	2824.363	2628817.892	1104551.622	2823.78	4.363483127006842	0.6233547324295489
