ID	X_x	Y_x	Z_x	X_y	Y_y	Z_y	Distances	Velocity
481	2628815.091	1104504.302	2861.289	2628815.501	1104504.11	2861.379	0.461588561435124	0.0659412230621605
482	2628808.09	1104498.637	2858.848	2628807.984	1104498.576	2858.688	0.2013876857179916	0.0287696693882845
524	2628828.09	1104516.838	2861.53	2628827.11	1104516.706	2861.052	1.0983205360727482	0.1569029337246783
525	2628816.497	1104510.3	2856.985	2628816.348	1104510.171	2857.105	0.2307422802876002	0.0329631828982286
526	2628801.939	1104505.534	2852.432	2628801.9	1104505.337	2852.406	0.2024993826200238	0.0289284832314319
568	2628829.827	1104524.165	2857.173	2628829.827	1104524.165	2857.173	0.0	0.0
569	2628812.486	1104517.085	2851.819	2628812.293	1104517.142	2851.609	0.2908573533399303	0.0415510504771329
570	2628807.751	1104510.878	2850.127	2628807.751	1104510.878	2850.127	0.0	0.0
612	2628841.299	1104532.31	2855.305	2628841.597	1104532.558	2855.566	0.4673638838464113	0.0667662691209159
613	2628814.272	1104523.42	2847.937	2628814.147	1104523.421	2847.605	0.3547534355016849	0.0506790622145264
614	2628806.474	1104517.203	2845.399	2628806.063	1104517.101	2845.173	0.4800010415253093	0.0685715773607584
654	2628864.971	1104559.034	2856.078	2628865.159	1104558.857	2856.019	0.2648660038557786	0.0378380005508255
655	2628863.603	1104550.162	2854.741	2628863.309	1104550.113	2854.492	0.3883786813727482	0.0554826687675354
657	2628819.863	1104530.377	2844.204	2628819.623	1104530.376	2844.006	0.3111350187366017	0.0444478598195145
658	2628804.0	1104523.288	2840.324	2628803.962	1104523.335	2840.164	0.1710350841645834	0.0244335834520833
659	2628797.32	1104517.358	2838.448	2628797.197	1104517.428	2838.3	0.2047754866393636	0.0292536409484805
699	2628864.24	1104559.862	2851.183	2628864.24	1104559.862	2851.183	0.0	0.0
700	2628855.489	1104549.635	2847.607	2628855.028	1104549.554	2847.344	0.5368901192214693	0.0766985884602099
701	2628820.607	1104537.874	2839.811	2628820.515	1104537.872	2839.626	0.2066228446894966	0.0295175492413566
702	2628807.117	1104529.898	2836.704	2628807.699	1104529.79	2836.663	0.5933540257956518	0.0847648608279502
703	2628797.917	1104523.507	2833.903	2628797.822	1104523.617	2833.755	0.2074343268914235	0.0296334752702033
743	2628862.883	1104569.29	2841.818	2628862.365	1104569.092	2841.383	0.7048070655975014	0.1006867236567859
744	2628854.055	1104558.199	2841.746	2628854.189	1104558.397	2841.736	0.2392906181452082	0.034184374020744
745	2628825.277	1104545.397	2835.261	2628825.175	1104545.534	2835.126	0.2177108172682319	0.0311015453240331
746	2628818.173	1104537.77	2834.072	2628818.16	1104537.71	2834.072	0.0613921819254868	0.0087703117036409
747	2628798.521	1104528.952	2829.819	2628798.521	1104528.952	2829.819	0.0	0.0
787	2628859.028	1104576.663	2836.35	2628861.265	1104576.745	2837.198	2.3937412142733963	0.3419630306104851
788	2628850.509	1104565.453	2834.521	2628850.235	1104565.585	2834.298	0.3771326028203865	0.053876086117198
789	2628831.39	1104554.07	2830.794	2628831.103	1104554.108	2830.412	0.4793088774496815	0.0684726967785259
790	2628817.951	1104544.398	2829.028	2628817.772	1104544.177	2829.001	0.2856763904515239	0.0408109129216462
791	2628801.357	1104535.928	2825.647	2628800.956	1104535.609	2825.592	0.5153513366066983	0.0736216195152426
792	2628780.341	1104528.408	2822.444	2628780.215	1104528.443	2822.295	0.1982473203738327	0.0283210457676903
829	2628870.499	1104608.144	2831.734	2628870.499	1104608.144	2831.734	0.0	0.0
830	2628867.152	1104596.977	2831.098	2628867.135	1104596.927	2830.853	0.2506272132158633	0.0358038876022661
831	2628860.599	1104586.304	2829.284	2628860.102	1104586.208	2829.046	0.5593469405973522	0.0799067057996217
832	2628846.981	1104573.892	2827.276	2628846.981	1104573.892	2827.276	0.0	0.0
833	2628828.513	1104560.632	2825.813	2628828.513	1104560.632	2825.813	0.0	0.0
834	2628822.482	1104552.597	2824.552	2628822.495	1104552.786	2824.54	0.1898262363634342	0.0271180337662048
835	2628799.886	1104542.033	2820.769	2628799.221	1104541.757	2820.564	0.7486160565260322	0.1069451509322903
836	2628779.453	1104534.62	2817.842	2628779.563	1104534.796	2817.636	0.2924243491289694	0.0417749070184242
873	2628862.486	1104614.718	2824.364	2628862.898	1104614.837	2824.565	0.4736095438193839	0.067658506259912
874	2628860.834	1104604.581	2823.777	2628860.834	1104604.581	2823.777	0.0	0.0
875	2628857.266	1104595.377	2822.923	2628857.332	1104595.71	2822.864	0.3445663940754421	0.049223770582206
876	2628841.552	1104579.91	2820.745	2628841.591	1104580.073	2820.587	0.2303345394142363	0.0329049342020337
877	2628834.974	1104569.543	2821.058	2628834.974	1104569.543	2821.058	0.0	0.0
878	2628820.636	1104559.094	2818.545	2628820.636	1104559.094	2818.545	0.0	0.0
879	2628800.084	1104548.354	2816.475	2628800.084	1104548.354	2816.475	0.0	0.0
880	2628785.761	1104541.539	2814.021	2628785.247	1104541.686	2813.721	0.6130293630248026	0.0875756232892575
917	2628853.526	1104620.349	2817.125	2628854.503	1104620.802	2817.542	1.1548276927291	0.1649753846755857
918	2628851.215	1104610.942	2815.689	2628851.204	1104611.03	2815.701	0.0894930164690287	0.0127847166384326
919	2628851.049	1104601.612	2816.223	2628850.563	1104601.265	2815.837	0.7110562566204589	0.1015794652314941
920	2628843.978	1104590.013	2814.144	2628843.627	1104589.899	2813.907	0.4385954858338807	0.0626564979762686
921	2628837.996	1104579.282	2815.406	2628837.915	1104579.6	2815.259	0.3595747489636799	0.0513678212805257
