ID	X_x	Y_x	Z_x	X_y	Y_y	Z_y	Distances	Velocity
481	2628814.976	1104504.3	2861.434	2628814.976	1104504.3	2861.434	0.0	0.0
482	2628808.09	1104498.637	2858.848	2628808.09	1104498.637	2858.848	0.0	0.0
524	2628828.09	1104516.838	2861.53	2628828.09	1104516.838	2861.53	0.0	0.0
525	2628816.348	1104510.171	2857.105	2628816.026	1104510.601	2856.736	0.6517246351391053	0.0931035193055864
526	2628801.873	1104505.2	2852.491	2628801.9	1104505.337	2852.406	0.1634717101400555	0.0233531014485793
568	2628829.827	1104524.165	2857.173	2628829.827	1104524.165	2857.173	0.0	0.0
569	2628812.271	1104517.204	2851.609	2628812.271	1104517.204	2851.609	0.0	0.0
570	2628807.461	1104510.898	2849.904	2628808.015	1104511.094	2850.192	0.6544279945132799	0.0934897135018971
612	2628841.299	1104532.31	2855.305	2628841.299	1104532.31	2855.305	0.0	0.0
613	2628814.268	1104523.577	2847.693	2628814.147	1104523.421	2847.605	0.2161504107189279	0.0308786301027039
614	2628806.474	1104517.203	2845.399	2628806.474	1104517.203	2845.399	0.0	0.0
654	2628864.751	1104559.361	2855.966	2628864.872	1104559.223	2856.004	0.1874273191500935	0.0267753313071562
655	2628862.987	1104550.238	2854.599	2628862.987	1104550.238	2854.599	0.0	0.0
657	2628820.253	1104530.671	2844.332	2628820.304	1104530.554	2844.479	0.1946766550404808	0.0278109507200686
658	2628805.198	1104523.545	2840.682	2628805.134	1104523.489	2840.669	0.0860290646051911	0.0122898663721701
659	2628797.32	1104517.358	2838.448	2628797.442	1104517.272	2838.621	0.228492888238245	0.0326418411768921
699	2628864.268	1104559.688	2850.804	2628864.268	1104559.688	2850.804	0.0	0.0
700	2628854.677	1104549.275	2846.911	2628854.818	1104549.222	2847.133	0.2682797046639679	0.0383256720948525
701	2628820.515	1104537.872	2839.626	2628820.515	1104537.872	2839.626	0.0	0.0
702	2628808.409	1104530.219	2836.771	2628808.434	1104530.096	2836.942	0.2121202489843674	0.0303028927120524
703	2628798.321	1104523.505	2834.091	2628798.321	1104523.505	2834.091	0.0	0.0
743	2628863.27	1104568.855	2842.47	2628862.949	1104568.799	2842.245	0.3959823228157376	0.056568903259391
744	2628854.019	1104557.822	2841.268	2628854.025	1104558.072	2841.415	0.2900775758320635	0.0414396536902947
745	2628821.067	1104544.821	2834.52	2628825.277	1104545.397	2835.261	4.313346380691156	0.6161923400987366
746	2628818.087	1104537.612	2833.924	2628818.087	1104537.612	2833.924	0.0	0.0
747	2628798.778	1104529.177	2829.848	2628799.037	1104529.211	2830.035	0.3212569066019785	0.0458938438002826
787	2628860.295	1104576.474	2836.5	2628859.391	1104576.362	2836.182	0.9648232999712046	0.1378318999958863
788	2628850.051	1104565.649	2834.113	2628850.784	1104565.824	2834.563	0.8777323054482308	0.1253903293497472
789	2628831.709	1104553.866	2831.14	2628831.718	1104554.004	2831.141	0.1382967823601701	0.01975668319431
790	2628817.951	1104544.398	2829.028	2628818.159	1104544.532	2829.031	0.2474449433720776	0.0353492776245825
791	2628801.533	1104535.872	2825.821	2628801.533	1104535.872	2825.821	0.0	0.0
