ID	X_x	Y_x	Z_x	X_y	Y_y	Z_y	Distances	Velocity
481	2628814.757	1104504.48	2861.236	2628815.091	1104504.302	2861.289	0.382163577400461	0.0545947967714944
482	2628808.09	1104498.637	2858.848	2628808.09	1104498.637	2858.848	0.0	0.0
524	2628828.09	1104516.838	2861.53	2628827.11	1104516.706	2861.052	1.0983205360727482	0.1569029337246783
525	2628816.026	1104510.601	2856.736	2628816.348	1104510.171	2857.105	0.6517246351391053	0.0931035193055864
526	2628802.025	1104505.432	2852.592	2628801.939	1104505.534	2852.432	0.2083266665906334	0.0297609523700904
568	2628829.827	1104524.165	2857.173	2628829.827	1104524.165	2857.173	0.0	0.0
569	2628812.271	1104517.204	2851.609	2628812.293	1104517.142	2851.609	0.0657875366964913	0.0093982195280701
570	2628807.751	1104510.878	2850.127	2628807.751	1104510.878	2850.127	0.0	0.0
612	2628841.299	1104532.31	2855.305	2628840.97	1104532.263	2855.044	0.4225766202040514	0.0603680886005787
613	2628814.147	1104523.421	2847.605	2628814.147	1104523.421	2847.605	0.0	0.0
614	2628806.474	1104517.203	2845.399	2628806.474	1104517.203	2845.399	0.0	0.0
654	2628864.971	1104559.034	2856.078	2628865.072	1104558.942	2855.761	0.345186905953845	0.0493124151362635
655	2628863.309	1104550.113	2854.492	2628863.309	1104550.113	2854.492	0.0	0.0
657	2628819.863	1104530.377	2844.204	2628819.863	1104530.377	2844.204	0.0	0.0
658	2628804.0	1104523.288	2840.324	2628804.0	1104523.288	2840.324	0.0	0.0
659	2628797.32	1104517.358	2838.448	2628797.136	1104517.293	2838.299	0.2455239294914974	0.0350748470702139
699	2628864.268	1104559.688	2850.804	2628864.19	1104559.831	2850.95	0.2187441428043395	0.0312491632577627
700	2628854.713	1104549.42	2846.936	2628855.028	1104549.554	2847.344	0.5325833268003062	0.0760833324000437
701	2628820.515	1104537.872	2839.626	2628820.515	1104537.872	2839.626	0.0	0.0
702	2628808.434	1104530.096	2836.942	2628807.145	1104529.922	2836.668	1.3292377513569844	0.189891107336712
703	2628787.072	1104523.116	2831.719	2628797.917	1104523.507	2833.903	11.06963242363498	1.5813760605192828
743	2628862.826	1104568.964	2841.89	2628862.883	1104569.29	2841.818	0.338687171413177	0.0483838816304538
744	2628854.025	1104558.072	2841.415	2628853.996	1104558.064	2841.61	0.1973068676055414	0.0281866953722202
745	2628825.175	1104545.534	2835.126	2628825.052	1104545.36	2835.087	0.2166240981020695	0.030946299728867
746	2628818.16	1104537.71	2834.072	2628818.16	1104537.71	2834.072	0.0	0.0
747	2628798.63	1104529.031	2829.845	2628798.521	1104528.952	2829.819	0.137105798278951	0.0195865426112787
787	2628859.058	1104576.557	2836.166	2628860.295	1104576.474	2836.5	1.2839836445037012	0.1834262349291001
788	2628850.235	1104565.585	2834.298	2628850.235	1104565.585	2834.298	0.0	0.0
789	2628831.39	1104554.07	2830.794	2628831.39	1104554.07	2830.794	0.0	0.0
790	2628817.951	1104544.398	2829.028	2628817.951	1104544.398	2829.028	0.0	0.0
791	2628801.533	1104535.872	2825.821	2628801.357	1104535.928	2825.647	0.2537479064015726	0.0362497009145103
