ID	X_x	Y_x	Z_x	X_y	Y_y	Z_y	Distances	Velocity
481	2628814.976	1104504.3	2861.434	2628814.559	1104504.501	2861.27	0.4911069128710771	0.0701581304101538
482	2628808.078	1104498.82	2858.738	2628808.078	1104498.82	2858.738	0.0	0.0
524	2628828.09	1104516.838	2861.53	2628828.09	1104516.838	2861.53	0.0	0.0
525	2628816.026	1104510.601	2856.736	2628816.005	1104510.792	2856.724	0.1925253229058123	0.0275036175579731
526	2628801.963	1104505.28	2852.627	2628802.025	1104505.432	2852.592	0.1678481456269132	0.0239783065181304
568	2628829.856	1104524.19	2857.039	2628829.827	1104524.165	2857.173	0.1393628357950682	0.0199089765421526
569	2628812.271	1104517.204	2851.609	2628812.271	1104517.204	2851.609	0.0	0.0
570	2628807.91	1104511.05	2850.032	2628808.015	1104511.094	2850.192	0.1963695495629354	0.028052792794705
612	2628840.278	1104532.077	2854.704	2628840.005	1104531.87	2854.651	0.3466799676909893	0.0495257096701413
613	2628814.358	1104523.753	2847.658	2628814.268	1104523.577	2847.693	0.2007510895744572	0.0286787270820653
614	2628806.211	1104517.247	2845.188	2628806.474	1104517.203	2845.399	0.340038232990886	0.0485768904272694
654	2628864.623	1104559.525	2855.989	2628864.623	1104559.525	2855.989	0.0	0.0
655	2628862.881	1104550.555	2855.001	2628862.881	1104550.555	2855.001	0.0	0.0
657	2628820.253	1104530.671	2844.332	2628820.409	1104530.695	2844.469	0.2089999999667449	0.0298571428523921
658	2628804.967	1104523.553	2840.496	2628805.134	1104523.489	2840.669	0.2488252398129985	0.0355464628304283
659	2628797.32	1104517.358	2838.448	2628797.684	1104517.29	2838.771	0.4913746025585224	0.0701963717940746
699	2628862.377	1104559.153	2849.079	2628862.377	1104559.153	2849.079	0.0	0.0
700	2628854.713	1104549.42	2846.936	2628854.713	1104549.42	2846.936	0.0	0.0
701	2628820.426	1104537.809	2839.454	2628820.575	1104537.747	2839.639	0.2454994909403782	0.0350713558486254
702	2628808.281	1104530.106	2836.781	2628808.434	1104530.096	2836.942	0.2223285856107714	0.0317612265158244
703	2628786.912	1104522.996	2832.144	2628798.62	1104523.25	2834.4	11.926077142226394	1.7037253060323418
743	2628863.596	1104568.399	2843.047	2628863.596	1104568.399	2843.047	0.0	0.0
744	2628853.992	1104557.86	2840.815	2628854.039	1104557.821	2841.011	0.205294909796339	0.0293278442566198
745	2628825.754	1104545.589	2835.5	2628825.277	1104545.397	2835.261	0.5670220457153521	0.0810031493879074
746	2628817.991	1104537.575	2833.739	2628818.087	1104537.612	2833.924	0.2116837263046221	0.0302405323292317
747	2628799.493	1104529.466	2830.212	2628799.585	1104529.45	2830.409	0.218011467668365	0.031144495381195
787	2628859.391	1104576.362	2836.182	2628860.295	1104576.474	2836.5	0.9648232999712046	0.1378318999958863
788	2628850.235	1104565.585	2834.298	2628850.235	1104565.585	2834.298	0.0	0.0
789	2628831.718	1104554.004	2831.141	2628831.934	1104554.032	2831.327	0.286419273099311	0.0409170390141872
790	2628817.733	1104544.465	2828.83	2628817.733	1104544.465	2828.83	0.0	0.0
791	2628801.773	1104536.037	2826.203	2628801.721	1104535.894	2826.153	0.1601655393425788	0.0228807913346541
792	2628780.658	1104528.299	2822.826	2628780.808	1104528.48	2822.841	0.2355546647027116	0.0336506663861016
829	2628870.499	1104608.144	2831.734	2628870.499	1104608.144	2831.734	0.0	0.0
830	2628867.269	1104597.064	2831.246	2628867.693	1104597.469	2831.289	0.5879200626960879	0.0839885803851554
831	2628862.25	1104586.33	2830.235	2628861.623	1104586.216	2829.97	0.6901811355295923	0.098597305075656
832	2628848.095	1104573.755	2828.146	2628848.095	1104573.755	2828.146	0.0	0.0
833	2628827.827	1104561.017	2825.304	2628828.322	1104560.966	2825.555	0.5573392145796268	0.0796198877970895
834	2628817.892	1104551.622	2823.78	2628822.156	1104552.342	2824.363	4.363483127006842	0.6233547324295489
835	2628801.34	1104542.289	2821.485	2628801.34	1104542.289	2821.485	0.0	0.0
836	2628780.12	1104533.881	2818.728	2628780.155	1104533.782	2818.875	0.1806515984150187	0.0258073712021455
873	2628862.556	1104614.86	2824.365	2628862.73	1104615.047	2824.563	0.3231857051443698	0.0461693864491956
874	2628861.04	1104604.713	2823.976	2628860.834	1104604.581	2823.777	0.3153743808457344	0.045053482977962
875	2628857.591	1104594.124	2823.474	2628857.559	1104594.42	2823.438	0.2998933142351879	0.0428419020335982
876	2628848.158	1104582.281	2822.133	2628848.158	1104582.281	2822.133	0.0	0.0
877	2628834.941	1104570.386	2820.584	2628835.489	1104570.496	2820.946	0.665918913959889	0.0951312734228412
878	2628822.029	1104559.848	2819.115	2628821.965	1104559.661	2819.126	0.1979545402379769	0.0282792200339967
879	2628803.722	1104549.288	2817.087	2628803.654	1104549.084	2817.233	0.2599153707642605	0.0371307672520372
880	2628785.61	1104540.281	2815.237	2628785.454	1104540.24	2815.052	0.2454424575834386	0.0350632082262055
917	2628853.386	1104620.549	2816.928	2628853.667	1104620.877	2816.933	0.4319374954360069	0.0617053564908581
918	2628852.67	1104610.911	2816.869	2628852.463	1104611.021	2816.695	0.2919332114458529	0.0417047444922647
919	2628851.314	1104601.083	2816.409	2628851.472	1104601.418	2816.607	0.4199916666621268	0.0599988095231609
920	2628847.141	1104590.818	2816.009	2628846.744	1104590.663	2815.808	0.4712058997020495	0.0673151285288642
921	2628837.866	1104579.344	2815.062	2628837.836	1104579.415	2815.062	0.077077882606994	0.0110111260867134
922	2628823.327	1104568.098	2813.986	2628823.327	1104568.098	2813.986	0.0	0.0
923	2628803.421	1104555.963	2812.336	2628803.019	1104555.644	2812.305	0.5141264437137101	0.0734466348162442
924	2628787.024	1104546.434	2811.057	2628786.719	1104546.264	2811.028	0.3503797940477262	0.0500542562925323
961	2628844.857	1104626.203	2809.977	2628846.499	1104627.079	2810.673	1.9869464008509807	0.2838494858358544
962	2628846.106	1104617.395	2810.128	2628845.996	1104617.134	2809.93	0.3455792239744367	0.0493684605677766
963	2628844.73	1104607.697	2809.852	2628844.344	1104607.229	2809.87	0.6069135027653607	0.0867019289664801
964	2628842.026	1104597.776	2809.472	2628842.627	1104598.125	2809.652	0.7179150365466512	0.1025592909352358
965	2628835.301	1104586.884	2809.098	2628835.693	1104586.987	2809.384	0.4960534245127092	0.070864774930387
966	2628824.418	1104575.662	2808.558	2628825.427	1104575.898	2808.731	1.0505741288332655	0.1500820184047522
967	2628805.945	1104563.344	2807.574	2628803.8	1104562.196	2807.58	2.432892311669907	0.3475560445242724
968	2628788.81	1104552.944	2806.735	2628789.912	1104553.243	2806.726	1.1418782772128269	0.1631254681732609
1005	2628838.724	1104632.32	2803.473	2628838.989	1104632.553	2803.624	0.3838163624345994	0.0548309089192284
1006	2628838.153	1104622.923	2803.489	2628838.23	1104622.7	2803.734	0.3401220369317075	0.0485888624188153
1007	2628837.101	1104613.462	2803.486	2628837.205	1104613.326	2803.439	0.1775415447325196	0.0253630778189313
1008	2628833.877	1104603.428	2803.234	2628833.74	1104603.003	2803.585	0.5679744712050442	0.0811392101721491
1009	2628834.044	1104594.969	2803.152	2628834.08	1104595.018	2803.287	0.1480607982466632	0.0211515426066661
1010	2628822.635	1104582.803	2802.97	2628823.28	1104582.966	2803.431	0.8093917469343418	0.1156273924191916
1011	2628788.312	1104565.31	2802.265	2628788.312	1104565.31	2802.265	0.0	0.0
1012	2628788.334	1104558.981	2802.212	2628788.282	1104558.838	2802.211	0.1521643846123415	0.0217377692303345
1013	2628763.832	1104547.736	2801.738	2628763.867	1104547.846	2801.605	0.1761079214053012	0.0251582744864716
1049	2628832.039	1104637.987	2797.254	2628832.285	1104638.074	2797.429	0.3141814764522904	0.0448830680646129
1050	2628832.567	1104629.131	2797.372	2628832.579	1104628.931	2797.384	0.2007187086045569	0.0286741012292224
1051	2628831.023	1104619.531	2797.216	2628831.588	1104619.363	2797.504	0.6560434436515172	0.0937204919502167
1052	2628830.571	1104610.515	2797.32	2628830.867	1104610.728	2797.63	0.4786282482763989	0.0683754640394855
1053	2628827.588	1104600.793	2797.401	2628828.234	1104600.731	2798.008	0.8885994599674893	0.1269427799953556
1054	2628821.009	1104590.227	2797.409	2628820.804	1104590.241	2797.272	0.2469615355265986	0.0352802193609426
1055	2628802.349	1104576.342	2797.554	2628802.496	1104576.471	2797.532	0.1968095524965611	0.0281156503566515
1056	2628784.054	1104564.206	2797.832	2628783.983	1104564.306	2797.807	0.1251638926292323	0.0178805560898903
1057	2628762.88	1104552.729	2797.902	2628762.252	1104552.796	2797.968	0.6350031496283843	0.0907147356611977
1092	2628823.57	1104650.895	2791.374	2628823.522	1104651.21	2791.362	0.3188620390704105	0.0455517198672015
1093	2628823.91	1104642.182	2791.367	2628823.924	1104642.519	2791.332	0.3391017546961398	0.0484431078137342
1094	2628825.957	1104634.542	2791.325	2628825.885	1104634.755	2791.336	0.2251088625938689	0.0321584089419812
1095	2628825.149	1104625.1	2791.374	2628825.134	1104625.006	2791.373	0.0951945377194246	0.0135992196742035
1096	2628823.765	1104615.903	2791.612	2628823.765	1104615.903	2791.612	0.0	0.0
